,ACTION_TYPE,EVENT_TYPE,GAME_EVENT_ID,GAME_ID,GRID_TYPE,LOC_X,LOC_Y,MINUTES_REMAINING,PERIOD,PLAYER_ID,PLAYER_NAME,SECONDS_REMAINING,SHOT_ATTEMPTED_FLAG,SHOT_DISTANCE,SHOT_MADE_FLAG,SHOT_TYPE,SHOT_ZONE_AREA,SHOT_ZONE_BASIC,SHOT_ZONE_RANGE,TEAM_ID,TEAM_NAME
127,Jump Shot,Missed Shot,124,0021500092,Shot Chart Detail,-237,70,0,1,201939,Stephen Curry,53,1,24,0,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,1610612744,Golden State Warriors
128,Jump Shot,Missed Shot,249,0021500092,Shot Chart Detail,104,234,1,2,201939,Stephen Curry,57,1,25,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
129,Jump Shot,Made Shot,295,0021500092,Shot Chart Detail,-176,136,9,3,201939,Stephen Curry,37,1,22,1,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612744,Golden State Warriors
130,Floating Jump shot,Made Shot,311,0021500092,Shot Chart Detail,-38,65,7,3,201939,Stephen Curry,51,1,7,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612744,Golden State Warriors
131,Jump Shot,Missed Shot,314,0021500092,Shot Chart Detail,123,205,7,3,201939,Stephen Curry,21,1,23,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
132,Running Layup Shot,Made Shot,329,0021500092,Shot Chart Detail,-2,23,5,3,201939,Stephen Curry,47,1,2,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors
133,Jump Shot,Missed Shot,333,0021500092,Shot Chart Detail,227,46,5,3,201939,Stephen Curry,31,1,23,0,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,1610612744,Golden State Warriors
134,Jump Shot,Missed Shot,337,0021500092,Shot Chart Detail,227,90,5,3,201939,Stephen Curry,23,1,24,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
135,Driving Layup Shot,Made Shot,359,0021500092,Shot Chart Detail,14,23,4,3,201939,Stephen Curry,9,1,2,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors
136,Running Layup Shot,Made Shot,370,0021500092,Shot Chart Detail,2,8,3,3,201939,Stephen Curry,27,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors
137,Jump Shot,Missed Shot,395,0021500092,Shot Chart Detail,130,213,0,3,201939,Stephen Curry,20,1,24,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
138,Running Jump Shot,Missed Shot,467,0021500092,Shot Chart Detail,92,124,5,4,201939,Stephen Curry,50,1,15,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612744,Golden State Warriors
139,Jump Shot,Made Shot,474,0021500092,Shot Chart Detail,71,264,5,4,201939,Stephen Curry,43,1,27,1,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
140,Jump Shot,Made Shot,529,0021500092,Shot Chart Detail,-235,21,0,4,201939,Stephen Curry,42,1,23,1,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,1610612744,Golden State Warriors
141,Step Back Jump shot,Made Shot,8,0021500104,Shot Chart Detail,-19,95,10,1,201939,Stephen Curry,46,1,9,1,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612744,Golden State Warriors
142,Floating Jump shot,Missed Shot,58,0021500104,Shot Chart Detail,-1,46,4,1,201939,Stephen Curry,18,1,4,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612744,Golden State Warriors
143,Step Back Jump shot,Missed Shot,65,0021500104,Shot Chart Detail,156,31,3,1,201939,Stephen Curry,44,1,15,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612744,Golden State Warriors
144,Floating Jump shot,Missed Shot,86,0021500104,Shot Chart Detail,96,80,2,1,201939,Stephen Curry,8,1,12,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612744,Golden State Warriors
145,Step Back Jump shot,Missed Shot,93,0021500104,Shot Chart Detail,-232,31,1,1,201939,Stephen Curry,34,1,23,0,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,1610612744,Golden State Warriors
146,Pullup Jump shot,Made Shot,159,0021500104,Shot Chart Detail,-214,134,7,2,201939,Stephen Curry,25,1,25,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
147,Floating Jump shot,Missed Shot,167,0021500104,Shot Chart Detail,-79,141,6,2,201939,Stephen Curry,25,1,16,0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612744,Golden State Warriors
148,Driving Finger Roll Layup Shot,Made Shot,189,0021500104,Shot Chart Detail,-7,23,4,2,201939,Stephen Curry,44,1,2,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors
149,Pullup Jump shot,Missed Shot,192,0021500104,Shot Chart Detail,137,208,4,2,201939,Stephen Curry,8,1,24,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
150,Driving Finger Roll Layup Shot,Made Shot,239,0021500104,Shot Chart Detail,-7,23,0,2,201939,Stephen Curry,7,1,2,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors
151,Running Jump Shot,Missed Shot,258,0021500104,Shot Chart Detail,-22,26,10,3,201939,Stephen Curry,13,1,3,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors
152,Jump Shot,Missed Shot,260,0021500104,Shot Chart Detail,-228,2,10,3,201939,Stephen Curry,9,1,22,0,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,1610612744,Golden State Warriors
153,Jump Bank Shot,Made Shot,273,0021500104,Shot Chart Detail,150,213,8,3,201939,Stephen Curry,40,1,26,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
154,Jump Shot,Missed Shot,315,0021500104,Shot Chart Detail,192,160,4,3,201939,Stephen Curry,37,1,24,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
155,Layup Shot,Missed Shot,350,0021500104,Shot Chart Detail,1,23,1,3,201939,Stephen Curry,52,1,2,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors
156,Jump Shot,Missed Shot,356,0021500104,Shot Chart Detail,117,149,1,3,201939,Stephen Curry,4,1,18,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612744,Golden State Warriors
157,Driving Layup Shot,Made Shot,373,0021500104,Shot Chart Detail,10,8,0,3,201939,Stephen Curry,15,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors
158,Pullup Jump shot,Made Shot,444,0021500104,Shot Chart Detail,-6,259,4,4,201939,Stephen Curry,1,1,25,1,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
159,Driving Layup Shot,Made Shot,9,0021500120,Shot Chart Detail,25,2,10,1,201939,Stephen Curry,37,1,2,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors
160,Step Back Jump shot,Missed Shot,22,0021500120,Shot Chart Detail,-166,198,9,1,201939,Stephen Curry,31,1,25,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
161,Jump Shot,Made Shot,30,0021500120,Shot Chart Detail,-235,33,8,1,201939,Stephen Curry,34,1,23,1,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,1610612744,Golden State Warriors
162,Jump Shot,Missed Shot,79,0021500120,Shot Chart Detail,-142,228,3,1,201939,Stephen Curry,42,1,26,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
163,Jump Bank Shot,Missed Shot,94,0021500120,Shot Chart Detail,159,106,2,1,201939,Stephen Curry,31,1,19,0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612744,Golden State Warriors
164,Jump Shot,Missed Shot,219,0021500120,Shot Chart Detail,110,232,3,2,201939,Stephen Curry,52,1,25,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
165,Running Finger Roll Layup Shot,Made Shot,232,0021500120,Shot Chart Detail,-7,8,3,2,201939,Stephen Curry,1,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors
166,Driving Layup Shot,Missed Shot,252,0021500120,Shot Chart Detail,20,-6,2,2,201939,Stephen Curry,19,1,2,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors
167,Jump Shot,Missed Shot,285,0021500120,Shot Chart Detail,46,264,0,2,201939,Stephen Curry,4,1,26,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
168,Pullup Bank shot,Missed Shot,301,0021500120,Shot Chart Detail,-96,46,11,3,201939,Stephen Curry,2,1,10,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612744,Golden State Warriors
169,Running Layup Shot,Made Shot,312,0021500120,Shot Chart Detail,0,16,9,3,201939,Stephen Curry,54,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors
170,Jump Shot,Missed Shot,337,0021500120,Shot Chart Detail,-107,232,7,3,201939,Stephen Curry,8,1,25,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
171,Jump Shot,Missed Shot,344,0021500120,Shot Chart Detail,151,154,6,3,201939,Stephen Curry,31,1,21,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612744,Golden State Warriors
172,Pullup Jump shot,Missed Shot,379,0021500120,Shot Chart Detail,-16,214,4,3,201939,Stephen Curry,15,1,21,0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612744,Golden State Warriors
173,Driving Finger Roll Layup Shot,Made Shot,406,0021500120,Shot Chart Detail,9,11,2,3,201939,Stephen Curry,48,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors
174,Driving Bank shot,Made Shot,408,0021500120,Shot Chart Detail,-89,272,2,3,201939,Stephen Curry,26,1,28,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
175,Jump Shot,Missed Shot,429,0021500120,Shot Chart Detail,158,232,1,3,201939,Stephen Curry,19,1,28,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
176,Driving Layup Shot,Made Shot,439,0021500120,Shot Chart Detail,12,-5,0,3,201939,Stephen Curry,13,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors
177,Running Jump Shot,Made Shot,444,0021500120,Shot Chart Detail,-199,342,0,3,201939,Stephen Curry,0,1,39,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
178,Jump Shot,Missed Shot,502,0021500120,Shot Chart Detail,-228,-15,5,4,201939,Stephen Curry,32,1,22,0,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,1610612744,Golden State Warriors
179,Running Finger Roll Layup Shot,Made Shot,544,0021500120,Shot Chart Detail,9,2,2,4,201939,Stephen Curry,37,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors
180,Jump Shot,Made Shot,7,0021500125,Shot Chart Detail,-145,234,10,1,201939,Stephen Curry,54,1,27,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
181,Jump Shot,Made Shot,19,0021500125,Shot Chart Detail,-235,75,9,1,201939,Stephen Curry,48,1,24,1,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,1610612744,Golden State Warriors
182,Layup Shot,Missed Shot,36,0021500125,Shot Chart Detail,-25,13,8,1,201939,Stephen Curry,7,1,2,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors
183,Jump Shot,Made Shot,47,0021500125,Shot Chart Detail,-240,16,6,1,201939,Stephen Curry,51,1,24,1,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,1610612744,Golden State Warriors
184,Pullup Jump shot,Made Shot,85,0021500125,Shot Chart Detail,130,124,3,1,201939,Stephen Curry,38,1,17,1,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612744,Golden State Warriors
185,Jump Shot,Missed Shot,99,0021500125,Shot Chart Detail,230,26,2,1,201939,Stephen Curry,13,1,23,0,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,1610612744,Golden State Warriors
186,Layup Shot,Made Shot,104,0021500125,Shot Chart Detail,4,-1,1,1,201939,Stephen Curry,50,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors
187,Floating Jump shot,Missed Shot,108,0021500125,Shot Chart Detail,27,61,0,1,201939,Stephen Curry,53,1,6,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612744,Golden State Warriors
188,Jump Shot,Made Shot,114,0021500125,Shot Chart Detail,91,224,0,1,201939,Stephen Curry,12,1,24,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
189,Jump Shot,Missed Shot,212,0021500125,Shot Chart Detail,-153,224,4,2,201939,Stephen Curry,13,1,27,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
190,Floating Jump shot,Made Shot,218,0021500125,Shot Chart Detail,-1,110,3,2,201939,Stephen Curry,25,1,11,1,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612744,Golden State Warriors
191,Driving Layup Shot,Made Shot,253,0021500125,Shot Chart Detail,2,23,0,2,201939,Stephen Curry,0,1,2,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors
192,Jump Shot,Missed Shot,293,0021500125,Shot Chart Detail,-214,11,8,3,201939,Stephen Curry,33,1,21,0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612744,Golden State Warriors
193,Layup Shot,Missed Shot,317,0021500125,Shot Chart Detail,-6,2,6,3,201939,Stephen Curry,0,1,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors
194,Jump Shot,Made Shot,326,0021500125,Shot Chart Detail,86,139,5,3,201939,Stephen Curry,17,1,16,1,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612744,Golden State Warriors
195,Jump Shot,Made Shot,365,0021500125,Shot Chart Detail,112,232,3,3,201939,Stephen Curry,6,1,25,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
196,Jump Shot,Made Shot,367,0021500125,Shot Chart Detail,192,159,2,3,201939,Stephen Curry,39,1,24,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
197,Jump Shot,Missed Shot,369,0021500125,Shot Chart Detail,-58,247,2,3,201939,Stephen Curry,1,1,25,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
198,Floating Jump shot,Missed Shot,385,0021500125,Shot Chart Detail,-45,87,0,3,201939,Stephen Curry,25,1,9,0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612744,Golden State Warriors
199,Jump Shot,Made Shot,454,0021500125,Shot Chart Detail,76,252,5,4,201939,Stephen Curry,51,1,26,1,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
200,Jump Shot,Made Shot,456,0021500125,Shot Chart Detail,123,121,5,4,201939,Stephen Curry,23,1,17,1,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612744,Golden State Warriors
201,Jump Shot,Missed Shot,458,0021500125,Shot Chart Detail,151,213,4,4,201939,Stephen Curry,58,1,26,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
202,Jump Shot,Missed Shot,485,0021500125,Shot Chart Detail,-174,213,2,4,201939,Stephen Curry,54,1,27,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
203,Jump Bank Shot,Made Shot,503,0021500125,Shot Chart Detail,151,115,1,4,201939,Stephen Curry,55,1,18,1,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612744,Golden State Warriors
204,Jump Shot,Made Shot,527,0021500125,Shot Chart Detail,51,257,0,4,201939,Stephen Curry,29,1,26,1,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
205,Driving Floating Jump Shot,Made Shot,3,0021500144,Shot Chart Detail,-14,65,11,1,201939,Stephen Curry,26,1,6,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612744,Golden State Warriors
206,Jump Shot,Missed Shot,5,0021500144,Shot Chart Detail,-223,134,10,1,201939,Stephen Curry,51,1,26,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
207,Jump Shot,Missed Shot,14,0021500144,Shot Chart Detail,227,8,10,1,201939,Stephen Curry,3,1,22,0,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,1610612744,Golden State Warriors
208,Pullup Jump shot,Missed Shot,28,0021500144,Shot Chart Detail,-63,259,7,1,201939,Stephen Curry,21,1,26,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
209,Running Layup Shot,Missed Shot,36,0021500144,Shot Chart Detail,19,11,6,1,201939,Stephen Curry,11,1,2,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors
210,Pullup Jump shot,Made Shot,60,0021500144,Shot Chart Detail,-179,190,3,1,201939,Stephen Curry,27,1,26,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
211,Driving Floating Jump Shot,Missed Shot,73,0021500144,Shot Chart Detail,35,65,2,1,201939,Stephen Curry,13,1,7,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612744,Golden State Warriors
212,Jump Shot,Missed Shot,91,0021500144,Shot Chart Detail,127,219,0,1,201939,Stephen Curry,30,1,25,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
213,Pullup Jump shot,Missed Shot,97,0021500144,Shot Chart Detail,-196,8,0,1,201939,Stephen Curry,1,1,19,0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612744,Golden State Warriors
214,Pullup Jump shot,Made Shot,196,0021500144,Shot Chart Detail,-68,242,3,2,201939,Stephen Curry,9,1,25,1,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
215,Jump Shot,Made Shot,219,0021500144,Shot Chart Detail,-133,121,0,2,201939,Stephen Curry,37,1,17,1,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612744,Golden State Warriors
216,Fadeaway Jump Shot,Missed Shot,247,0021500144,Shot Chart Detail,-163,198,10,3,201939,Stephen Curry,28,1,25,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
217,Driving Finger Roll Layup Shot,Made Shot,250,0021500144,Shot Chart Detail,-1,21,10,3,201939,Stephen Curry,2,1,2,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors
218,Pullup Jump shot,Made Shot,255,0021500144,Shot Chart Detail,110,174,9,3,201939,Stephen Curry,28,1,20,1,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612744,Golden State Warriors
219,Pullup Jump shot,Missed Shot,265,0021500144,Shot Chart Detail,-178,214,7,3,201939,Stephen Curry,43,1,27,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
220,Driving Floating Bank Jump Shot,Made Shot,281,0021500144,Shot Chart Detail,92,56,5,3,201939,Stephen Curry,35,1,10,1,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612744,Golden State Warriors
221,Step Back Jump shot,Made Shot,304,0021500144,Shot Chart Detail,-194,170,3,3,201939,Stephen Curry,13,1,25,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
222,Driving Floating Jump Shot,Made Shot,316,0021500144,Shot Chart Detail,2,43,2,3,201939,Stephen Curry,9,1,4,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612744,Golden State Warriors
223,Pullup Jump shot,Missed Shot,323,0021500144,Shot Chart Detail,120,232,1,3,201939,Stephen Curry,11,1,26,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
224,Jump Shot,Missed Shot,330,0021500144,Shot Chart Detail,91,242,0,3,201939,Stephen Curry,30,1,25,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
225,Pullup Bank shot,Missed Shot,332,0021500144,Shot Chart Detail,10,262,0,3,201939,Stephen Curry,25,1,26,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
226,Pullup Jump shot,Made Shot,374,0021500144,Shot Chart Detail,-209,141,7,4,201939,Stephen Curry,27,1,25,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
227,Floating Jump shot,Missed Shot,377,0021500144,Shot Chart Detail,-6,85,6,4,201939,Stephen Curry,54,1,8,0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612744,Golden State Warriors
228,Jump Shot,Missed Shot,389,0021500144,Shot Chart Detail,141,200,6,4,201939,Stephen Curry,28,1,24,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors
229,Pullup Jump shot,Made Shot,397,0021500144,Shot Chart Detail,-235,47,5,4,201939,Stephen Curry,24,1,23,1,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,1610612744,Golden State Warriors
230,Driving Reverse Layup Shot,Made Shot,409,0021500144,Shot Chart Detail,10,2,4,4,201939,Stephen Curry,36,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors
